,Dates,6/30/1995,9/30/1995,12/31/1995,3/31/1996,6/30/1996,9/30/1996,12/31/1996,3/31/1997,6/30/1997,9/30/1997,12/31/1997,3/31/1998,6/30/1998,9/30/1998,12/31/1998,3/31/1999,6/30/1999,9/30/1999,12/31/1999,3/31/2000,6/30/2000,9/30/2000,12/31/2000,3/31/2001,6/30/2001,9/30/2001,12/31/2001,3/31/2002,6/30/2002,9/30/2002,12/31/2002,3/31/2003,6/30/2003,9/30/2003,12/31/2003,3/31/2004,6/30/2004,9/30/2004,12/31/2004,3/31/2005,6/30/2005,9/30/2005,12/31/2005,3/31/2006,6/30/2006,9/30/2006,12/31/2006,3/31/2007,6/30/2007,9/30/2007,12/31/2007,3/31/2008,6/30/2008,9/30/2008,12/31/2008,3/31/2009,6/30/2009,9/30/2009,12/31/2009,3/31/2010,6/30/2010,9/30/2010,12/31/2010,3/31/2011,6/30/2011,9/30/2011,12/31/2011,3/31/2012,6/30/2012,9/30/2012,12/31/2012,3/31/2013,6/30/2013,9/30/2013,12/31/2013,3/31/2014,6/30/2014,9/30/2014,12/31/2014,3/31/2015,6/30/2015,9/30/2015,12/31/2015,3/31/2016,6/30/2016,9/30/2016,12/31/2016,3/31/2017,6/30/2017,9/30/2017,12/31/2017,3/31/2018,6/30/2018,9/30/2018,12/31/2018,
IQV US  EQUITY,TOT_DEBT_TO_TOT_EQY,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,81.2641,106.9872,115.1531,129.9321,124.0296,123.5774,140.8983,142.3458,158.283,
IRM US  EQUITY,TOT_DEBT_TO_TOT_EQY,#N/A N/A,#N/A N/A,580.0485,199.5916,217.2413,277.5937,352.6516,387.9251,231.7203,240.7898,310.7592,310.7592,126.0139,126.0139,134.6126,143.0812,85.212,773.5685,115.4256,122.2439,128.4102,139.7335,140.0671,140.9828,146.634,156.9145,157.2768,156.7995,157.2505,159.9921,172.0069,165.0988,175.2563,188.4791,183.0221,206.5693,199.3377,199.5232,201.2014,198.3124,187.4588,180.6253,183.8255,182.3023,177.5572,174.6509,171.2357,169.0259,181.1177,179.8013,181.0035,179.1898,179.448,179.6958,179.5474,173.8355,165.9676,161.2937,150.722,149.686,149.6566,152.9946,154.0407,148.21,142.2388,193.7564,267.3767,272.1995,279.3671,287.842,329.0472,341.2627,360.1792,375.4393,396.6518,413.2238,335.701,939.2435,530.6543,624.1678,663.1105,834.8638,916.6882,963.5091,276.7357,300.3937,322.7797,333.2315,347.4002,368.2069,306.3834,360.7731,392.9909,424.5178,431.8451,
JBHT US  EQUITY,TOT_DEBT_TO_TOT_EQY,104.1688,98.7205,103.4701,108.0144,109.9587,108.4535,107.0163,112.764,97.054,91.2549,100.6882,118.9755,116.333,118.1238,115.3699,114.1691,108.8587,109.8521,81.6269,98.5257,96.2375,87.3664,96.0397,93.1911,85.434,89.0076,85.5375,86.4227,66.1588,62.9087,58.1071,55.7241,51.0605,30.2991,24.4301,24.4301,24.4301,24.4301,0,8.4957,8.0518,9.5957,15.177,5.5086,30.0599,54.0456,52.176,65.213,126.416,238.5916,266.0571,233.0838,193.4757,143.3432,119.7518,114.1155,112.3126,102.9862,87.7529,80.4443,108.0624,109.2027,114.1681,124.851,111.0227,154.3381,132.0036,111.3951,95.2597,82.5541,86.549,67.7447,74.7177,70.1163,69.9704,79.7853,80.8449,72.1728,77.5028,68.7503,66.6964,79.52,76.7487,74.7501,69.4183,68.1328,69.7479,69.2678,67.0001,73.6972,59.0243,51.4668,49.4261,51.4061,54.6832,
JEC US  EQUITY,TOT_DEBT_TO_TOT_EQY,14.9302,14.4207,13.2757,19.9305,16.2635,13.0542,12.9813,12.3645,11.6845,16.8414,15.9308,14.616,14.7044,6.9988,6.1062,52.0207,40.7126,31.8429,30.33,43.721,45.0848,33.0067,26.4704,30.1735,33.95,30.8253,30.1165,21.9297,17.1658,13.184,10.1074,4.8584,4.2307,2.1564,2.0092,2.1384,2.7948,7.9169,10.875,11.0596,9.9929,8.1873,8.3289,8.7059,8.1116,6.4417,6.3284,4.4099,3.9172,2.2226,1.8579,1.5639,1.7608,2.5159,1.7949,1.073,1.8244,0.6928,4.1891,3.4186,3.3405,2.7892,2.7894,14.2397,17.4807,17.0932,15.5159,15.1909,13.8541,14.0204,13.3672,11.2759,10.7956,10.3068,25.0983,22.3202,18.3285,17.7734,16.7895,17.1342,15.5642,13.7221,14.2951,12.0011,10.869,8.9546,9.4277,8.094,6.6517,5.3054,43.5004,41.7786,38.7489,36.124,45.7475,
SJM US  EQUITY,TOT_DEBT_TO_TOT_EQY,26.0086,40.9776,50.7489,33.2569,22.0018,15.4527,12.7125,5.4418,0,0,0,0,0,0,0,0,2.7645,23.0807,22.8146,23.2607,23.9255,23.5471,56.6173,55.0425,53.831,53.9862,53.2845,50.344,48.1895,12.6254,12.3814,12.1298,12.0088,11.847,11.5298,11.285,11.1506,33.7998,31.6274,30.1263,28.5035,27.4552,27.1876,26.8194,26.4587,27.2964,24.3414,24.2899,23.704,44.6935,41.2507,42.7117,43.8749,43.4134,78.5702,31.2815,31.1082,29.0205,28.4352,17.3656,17.085,24.2813,23.6191,24.2388,24.64,30.3873,38.6298,38.4686,40.1005,39.6266,40.1571,39.3235,39.1897,41.4199,43.3561,38.9909,44.0651,46.2414,47.1772,41.725,87.0747,84.1136,81.0775,72.1357,77.4773,75.4196,74.531,70.244,78.8079,75.4194,74.7211,63.3313,61.2335,84.6686,78.1457,75.9088
JNJ US  EQUITY,TOT_DEBT_TO_TOT_EQY,32.5432,28.2428,26.8436,24.1962,23.0566,20.7904,21.0594,19.7065,17.6506,17.2057,14.8879,13.2292,12.5977,12.1395,31.8392,26.9653,25.6104,23.3644,26.2505,21.3411,18.377,17.9163,22.8095,12.3034,15.0368,11.907,11.4802,12.1991,21.3284,20.2988,18.2359,17.0869,26.2635,20.0987,15.2369,12.4763,11.4901,10.8368,8.9429,8.2546,7.4867,6.5596,6.9362,6.8283,6.4675,5.8389,16.7684,16.3556,15.0341,18.1236,22.0157,25.0214,29.9903,32.0112,27.8798,32.139,29.4376,23.0232,28.744,22.873,22.0469,20.9893,29.6453,29.7847,30.1391,29.8357,34.3851,31.6934,29.0648,26.4284,24.936,23.7708,21.5058,21.642,24.55,22.5797,21.9378,19.9332,26.8953,27.9664,27.1429,27.6015,27.9143,32.1403,36.2107,37.0886,38.5214,46.0187,48.0687,47.5351,57.4817,51.4315,51.0153,48.3598,51.0108,
JCI US  EQUITY,TOT_DEBT_TO_TOT_EQY,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,68.7311,62.9192,78.4653,63.0158,101.0711,104.3917,89.0488,82.0768,87.3113,88.9323,81.8167,63.2974,73.6641,87.3926,176.5961,67.4776,165.6582,184.4705,95.8515,100.3721,93.3781,85.8888,79.5424,79.167,67.6592,61.5338,57.5869,54.608,48.3518,45.4746,40.9014,38.4608,38.3364,29.1757,29.1709,27.155,28.4867,28.3554,29.2812,28.3984,28.2947,28.0866,28.6007,27.4955,29.293,35.665,33.6691,32.9937,34.26,35.0615,29.4746,29.7,29.2547,29.7323,29.5233,28.8201,29.0305,28.192,28.6806,29.6894,28.9178,31.4635,31.2843,28.5019,31.417,28.8477,24.2178,31.2407,34.0237,47.3833,46.5776,61.718,56.7968,61.2494,57.1363,50.383,63.1643,66.1594,68.5974,62.8974,57.5348,54.705,54.2468,48.9581,55.6267,
JPM US  EQUITY,TOT_DEBT_TO_TOT_EQY,#N/A N/A,#N/A N/A,#N/A N/A,664.2575,670.5856,646.1274,666.7837,760.7149,684.249,699.0894,643.1263,660.9186,680.3611,758.6069,610.819,747.4484,726.1396,684.4971,725.8403,695.908,675.1991,844.7717,610.9416,774.277,802.5663,441.6379,430.1033,445.6076,430.9854,458.9221,379.1654,416.1542,464.5152,427.7419,389.8238,447.6203,505.554,438.8771,434.193,454.1524,490.2054,541.3109,413.0468,440.958,495.2748,474.6778,426.5933,503.1817,429.2187,471.9323,438.1344,436.7346,419.426,403.3349,368.5406,382.2433,365.0393,353.2803,340.8568,349.9406,359.1529,339.8989,314.8723,329.1475,316.1226,298.8572,301.4517,295.6806,277.891,265.8065,239.922,246.0783,253.6679,256.3608,244.6316,249.9982,245.379,243.6141,237.3022,248.7808,248.9629,249.4883,250.3238,,,,,,,,,,,,,
JNPR US  EQUITY,TOT_DEBT_TO_TOT_EQY,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,8.4205,8.4205,0,0,244.4546,220.4485,195.7848,158.4542,138.7104,136.5802,139.6229,115.3034,118.9788,118.3177,66.6462,65.8576,65.1632,83.6836,61.7883,35.7031,34.0792,7.7971,7.7216,6.6747,7.8095,7.5343,0,5.6426,5.6426,6.7769,6.636,6.5403,6.4531,8.3313,7.7477,7.4618,7.286,0,0,0,0,0,0,0,0,0,0,0,14.4838,14.3489,14.3985,14.0914,13.9283,13.8593,14.1125,14.2753,14.1602,14.0398,13.6671,13.6849,21.3789,20.4023,21.7902,27.4237,42.204,45.8721,44.0053,42.3531,45.9628,45.6033,44.6957,42.9965,42.5315,41.9763,41.4048,45.6387,49.4138,48.3894,45.976,44.3482,
KSU US  EQUITY,TOT_DEBT_TO_TOT_EQY,166.8873,160.2175,90.8988,106.5839,120.2993,115.6625,87.8285,130.5073,122.8868,114.4403,126.1666,110.8317,98.1976,93.406,86.6183,82.9777,73.094,65.7257,59.3017,44.2751,40.6187,107.1775,104.8492,104.9415,104.7612,102.9774,96.7808,89.8669,83.4853,80.688,77.3808,75.379,60.1202,59.8944,54.3115,59.1757,58.5523,57.9513,65.4894,64.1249,104.6661,112.9399,119.3311,116.3508,107.4642,102.8713,99.4651,95.0912,89.91,87.7651,89.1637,90.6653,90.9126,89.3134,95.4649,94.5872,90.2786,87.7219,85.132,83.3989,64.9152,61.1342,60.423,58.8354,57.223,57.9546,53.5881,52.134,50.2073,48.5573,47.2785,45.6999,52.0771,49.6944,59.536,50.3356,57.218,55.22,56.6275,50.7841,51.1161,56.038,56.8348,55.7042,59.0369,58.1604,56.2652,57.1953,57.4249,59.7948,53.8373,52.9059,53.903,52.864,52.45,
K US  EQUITY,TOT_DEBT_TO_TOT_EQY,57.1836,56.6139,57.0558,71.6711,92.8898,95.2997,146.6391,161.3287,172.1893,168.8979,200.02,200.9689,217.5599,231.6285,251.2924,253.322,238.5213,262.1542,262.457,256.445,257.6483,241.4484,233.4819,872.1504,817.5676,728.6353,713.0924,642.6191,542.6547,529.2725,638.6661,629.967,515.6149,441.989,357.8368,325.1336,289.4534,261.5454,216.2369,210.8923,188.3951,168.149,214.4459,285.8636,247.6395,204.1229,243.8038,208.4396,209.2045,195.0538,206.8488,262.2202,225.7588,211.8748,374.9828,335.5692,269.6247,261.0345,214.5055,203.7689,210.8641,246.6637,274.0947,259.6788,244.8136,264.2013,335.4839,282.8488,384.9048,325.5537,320.568,265.8691,296.5254,255.5939,203.9922,214.5857,196.5382,222.0319,258.5058,291.4781,280.2169,297.3812,362.2544,403.6257,410.05,358.5455,403.271,394.4609,446.3784,421.9249,392.6618,342.9131,266.3925,246.8326,281.5131,
KEY US  EQUITY,TOT_DEBT_TO_TOT_EQY,275.5612,267.3125,241.2,254.4496,275.2802,283.7018,319.7501,364.6555,378.2509,414.342,408.0679,444.0052,468.3439,478.6242,456.624,479.5905,452.8148,455.1977,465.4876,410.6422,381.8811,410.6442,412.1546,432.5127,448.446,408.365,408.221,422.3836,404.111,403.1269,344.5501,344.8971,327.0997,327.5477,300.0143,307.2582,307.5121,282.4503,274.0762,281.2064,268.3215,272.2946,270.5186,262.5164,259.3253,263.6089,251.4345,181.1504,252.1621,251.7903,280.7255,271.2291,266.2417,262.9523,238.8263,185.06,151.0127,134.0722,124.7599,124.0615,127.4025,131.0239,121.2238,144.0136,135.3189,130.7118,116.5894,109.4108,94.3298,80.2899,84.8094,97.4371,83.9197,78.8882,92.3159,92.0722,94.5442,84.0236,84.1681,92.6788,106.0183,106.2984,103.0672,106.1241,109.8692,93.5658,96.4173,91.5276,104.6542,105.4951,102.1231,103.6933,106.9991,103.6884,93.5817,
KMB US  EQUITY,TOT_DEBT_TO_TOT_EQY,63.9796,54.6559,72.1012,64.1531,57.8752,48.2855,48.9264,43.9412,39.4874,53.2924,57.534,53.0516,57.695,65.9253,66.1804,75.6231,74.5046,54.002,50.7522,48.6163,53.3721,58.8677,57.7175,46.7938,48.149,53.4527,61.4492,54.5157,54.7522,55.5623,60.8518,57.9781,53.4108,51.8615,47.1405,43.8219,42.0754,43.8736,45.4966,48.8049,45.8359,49.355,56.8874,55.132,51.942,50.6596,49.2575,47.1448,45.5359,92.1643,81.8157,81.336,90.0943,97.3936,112.696,127.3719,100.6869,86.356,80.1246,80.0594,88.3262,77.8843,88.5363,105.8767,108.4245,111.3591,100.9217,103.4438,99.9362,100.2819,105.9801,117.0763,128.4124,117.1946,120.2417,136.4419,142.1296,149.6104,649.4865,1597.314,931.25,2179.5977,7475.9615,2010.9415,1573.1557,1243.5772,4326.8571,1845.9524,2062.4679,1375.1799,787.3807,1246.7532,3132.636,4349.711,41416.6667,
KIM US  EQUITY,TOT_DEBT_TO_TOT_EQY,88.9014,78.0249,86.2168,77.2216,62.0641,61.6518,59.7831,59.2931,68.8976,69.7043,71.0855,87.4029,62.6256,72.5805,80.6997,87.2829,70.0154,71.0826,13.1179,81.4882,81.1173,75.787,77.1584,77.2977,76.0875,75.6117,69.9556,70.5727,77.5163,81.4538,78.7412,87.5903,90.4618,72.1957,96.3854,98.4448,81.1059,78.6241,90.4122,89.4322,93.3612,95.471,107.2165,92.6472,98.0255,102.064,94.5953,93.7184,106.8861,112.5986,84.7206,104.4846,109.0721,91.8145,105.4636,110.7121,86.5755,81.6407,84.9778,86.8578,82.9368,76.7487,77.2207,79.5841,76.447,79.0429,82.6976,72.761,79.0849,79.0184,83.6795,88.2779,90.1653,88.9282,86.9374,90.6219,97.7333,95.3362,92.0438,107.9795,105.9459,106.1012,102.0432,95.5293,93.8056,90.5999,92.2865,93.9212,97.6188,102.3411,98.9281,92.3671,92.0726,89.2498,89.68,
KMI US  EQUITY,TOT_DEBT_TO_TOT_EQY,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,154.7184,154.7184,154.7184,170.5933,178.056,183.0042,167.0514,180.7099,201.6632,201.8468,148.1328,141.4135,131.9917,131.4012,116.714,119.7336,127.9583,123.9432,122.7395,131.8885,119.1803,122.0849,120.9125,119.3516,117.3714,117.8614,117.3625,113.6811,111.7781,109.4501,102.789,101.9193,105.1019,104.6525,105.1233,103.2396,103.9662,
KLAC US  EQUITY,TOT_DEBT_TO_TOT_EQY,6.0544,0.5658,0.1926,0.3975,4.1131,1.0352,0.4926,0.3458,2.4751,2.0702,1.9753,1.6185,1.7936,1.6939,1.7123,1.3673,1.1818,1.2764,1.1079,0.9685,0,0.0871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9741,26.9795,32.5706,34.3376,34.1149,33.7808,33.4754,33.6009,33.1943,31.8582,30.2493,27.9143,26.0859,25.4354,25.1497,23.6389,22.5249,22.2822,22.2277,21.6819,21.463,21.4115,21.0593,20.5439,20.3061,21.193,539.09,655.3007,757.0291,1070.1791,856.5268,649.9135,443.7489,386.2485,308.6944,257.5435,220.9303,189.5438,202.87,179.683,138.0677,142.78,140.1069,
KSS US  EQUITY,TOT_DEBT_TO_TOT_EQY,45.4113,50.1156,71.5417,46.0561,53.3318,61.3864,85.5741,60.6206,73.2554,72.8382,35.7552,32.6997,31.8378,30.9758,36.013,26.8705,21.3412,33.9248,32.4819,35.0982,42.1629,44.4037,53.101,37.4391,47.9367,45.6382,50.1402,39.8308,37.5028,35.7471,45.6482,40.27,38.8447,28.3808,35.6819,26.2384,27.6452,24.3812,31.2093,21.989,25.3529,21.1632,26.5601,19.3718,17.3108,19.7341,18.9764,18.8974,17.7794,23.09,38.3356,33.8366,35.6092,33.1074,37.1548,30.7167,30.1089,28.9938,28.0054,51.8762,50.2808,49.0073,47.949,50.9299,48.585,51.8508,65.5076,65.212,67.4127,68.3904,74.9754,75.2811,75.3529,75.7806,82.4274,81.3148,82.3459,82.5099,82.2394,79.2522,78.6605,88.885,93.8071,85.7403,88.5407,88.7632,90.5424,89.067,91.9591,90.9381,90.4554,83.192,74.4399,71.6603,71.9054,63.3074
KHC US  EQUITY,TOT_DEBT_TO_TOT_EQY,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,85.1642,36.9779,36.9779,37.5956,38.0911,37.7883,56.425,56.4734,56.2823,56.3993,53.1001,53.4313,47.6037,48.6045,51.8703,49.3702,60.2724,
KR US  EQUITY,TOT_DEBT_TO_TOT_EQY,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,425.6129,425.6129,355.4024,348.5465,336.5571,314.4777,285.0675,283.0288,276.6591,282.4207,266.0659,270.2652,252.1416,221.9995,223.9807,225.5438,222.7013,202.82,195.0812,197.9098,209.8871,193.5266,176.9735,180.309,220.2542,202.4825,185.3915,177.8104,164.738,156.0817,149.4952,150.9651,143.4085,125.3042,134.4209,157.056,165.2625,153.8553,145.3956,149.767,152.1321,140.1771,130.05,165.9934,163.5404,147.3756,151.287,148.4128,148.9619,141.814,141.0173,156.9708,205.8749,199.3115,214.2631,235.4864,210.7024,172.8895,162.7888,165.7315,209.6386,237.2327,223.0187,215.8683,213.1018,204.2449,191.6185,180.2882,177.6846,192.0906,188.1533,208.6878,209.7914,219.1361,228.6458,239.0436,225.7639,206.0366,198.0376,197.3456,194.3714,
LB US  EQUITY,TOT_DEBT_TO_TOT_EQY,26.0845,32.2336,18.9038,20.0201,50.502,55.4925,57.5944,32.6647,36.0656,38.4646,36.4806,30.2744,29.3288,30.9505,31.3441,28.6033,28.0809,48.9167,43.9958,28.6838,23.7672,24.9899,30.7889,16.2632,16.2438,15.8136,15.5616,13.6939,8.9027,5.469,5.4812,11.2551,13.2576,13.2943,13.2002,12.3054,14.8396,14.6742,25.7072,69.5101,72.5952,73.5124,76.9415,66.9329,66.1055,64.4316,73.3385,55.2875,62.2287,117.9135,136.3891,128.0563,135.1792,132.2874,148.26,154.5067,157.5313,173.2942,154.4236,124.6795,127.6176,122.1418,123.2387,169.736,311.4463,563.84,678.6948,2563.7681,2563.7681,2563.7681,2563.7681,2563.7681,2563.7681,2563.7681,2563.7681,2563.7681,2563.7681,2563.7681,2563.7681,24852.6316,24852.6316,24852.6316,24852.6316,24852.6316,24852.6316,24852.6316,24852.6316,24852.6316,24852.6316,24852.6316,24852.6316,24852.6316,24852.6316,24852.6316,24852.6316,24852.6316
LLL US  EQUITY,TOT_DEBT_TO_TOT_EQY,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,388.7826,142.5414,189.9741,201.6841,118.9856,116.1447,110.6213,103.7424,131.1669,172.474,163.7594,158.107,152.2775,75.3556,73.0722,102.4508,161.6428,87.6089,82.2802,81.2041,78.6726,85.333,82.0558,92.7036,71.1487,67.8125,65.7043,56.4776,53.747,51.8195,105.5488,101.3474,97.0897,95.8772,90.0727,84.1342,82.4825,78.5131,75.9752,74.6626,74.6626,73.8084,72.4573,75.627,76.0866,72.61,69.8791,61.7417,60.5945,65.3335,59.0286,60.3501,59.5726,58.8168,60.7927,61.3474,60.3481,60.1458,66.3814,65.47,64.9427,63.976,62.2642,59.9406,58.6781,65.8639,65.8639,73.4888,74.2927,74.7344,84.5675,81.8695,81.4648,73.0204,71.7888,71.9074,69.2628,65.9203,65.6737,64.6476,62.6128,70.7547,58.1334,56.2214,
LH US  EQUITY,TOT_DEBT_TO_TOT_EQY,252.7442,249.7085,246.7201,242.2036,268.4106,288.478,423.5955,417.5048,96.7853,94.6914,109.4603,103.5995,100.6672,99.5236,95.1263,91.9873,87.6734,81.4774,78.6979,72.5314,67.1396,60.8753,55.3567,48.9769,47.8527,42.7882,46.8859,43.6055,40.6768,40.6488,32.382,59.8445,55.1738,50.8922,46.6375,45.9143,46.2095,45.0706,44.6306,44.6557,45.0529,41.4459,60.9376,61.6158,57.3703,53.8834,58.5403,69.3806,60.3271,63.4994,96.6209,90.8517,85.1783,95.8909,95.1205,88.3583,66.026,64.5768,66.2077,60.9703,59.3636,58.7722,87.9971,91.0431,77.0145,77.3967,88.0057,81.0251,79.5475,97.1691,96.965,82.9844,93.5204,103.0283,119.5045,120.0841,113.2676,109.0564,106.7508,153.2114,143.0258,135.5488,128.3105,123.3989,113.6257,111.4172,105.95,104.4986,103.9684,117.3189,99.0798,96.7562,91.4916,88.9097,86.6862,
LRCX US  EQUITY,TOT_DEBT_TO_TOT_EQY,26.1852,22.7418,21.8169,24.6561,14.8941,18.7122,13.6583,14.6612,15.8644,57.9705,55.8849,61.4452,67.2042,70.3937,84.6011,87.1886,84.8663,80.0326,68.8601,57.2493,57.2493,46.624,48.8643,41.4522,93.8667,94.7898,98.2603,95.7072,99.989,61.0394,60.7202,51.9171,51.9532,48.7666,45.7316,43.6943,1.4836,1.0264,0.7055,0,0,0.1288,0.112,0,24.8445,21.886,17.2363,14.5673,21.2527,17.9726,16.1385,18.2785,17.1715,16.5395,16.6765,3.0079,3.1818,3.1359,2.9354,1.5705,1.2789,1.0762,0.9899,0.8691,30.0938,31.286,30.5308,29.0489,28.5138,25.5468,27.4283,28.5358,33.2117,33.0873,32.2521,31.4594,30.1968,31.1982,30.6443,49.6826,51.0046,47.5662,46.0358,45.0609,76.909,73.302,45.717,42.3597,41.9992,35.3503,54.0773,48.3014,38.3704,45.357,35.5666,
LEG US  EQUITY,TOT_DEBT_TO_TOT_EQY,32.512,23.9143,51.9684,22.8702,73.3325,50.9438,41.2815,47.1254,43.1271,43.4589,39.7104,45.9226,43.0965,42.0935,39.9572,38.6298,40.184,47.1317,48.0622,58.8138,58.9968,56.4154,55.4298,57.843,52.7201,52.9821,55.4323,51.231,47.2527,46.8728,49.7142,53.7408,58.1649,57.0888,53.5289,52.1249,50.2647,45.1164,51.0441,35.4411,37.1123,42.811,45.3624,44.735,46.5203,46.8616,47.297,49.9139,47.6083,49.4142,51.0761,56.056,59.5645,53.4509,52.8494,49.9877,47.4155,47.5351,50.7394,54.0565,58.1066,55.645,50.1443,56.5304,59.0362,67.2147,63.9137,78.1194,75.9391,75.8138,73.1799,80.2278,68.0547,65.4916,62.1427,72.3904,87.7139,81.4586,83.8514,89.5915,93.0991,90.1945,86.08,94.8955,98.339,95.7231,87.7331,105.4346,104.7018,102.1231,105.1142,116.4424,128.6284,116.3636,100.9848,
LEN US  EQUITY,TOT_DEBT_TO_TOT_EQY,70.9076,68.8829,67.0084,72.9833,89.1329,86.9191,51.9563,88.5814,97.1917,94.5187,120.1148,145.7543,134.9248,123.7809,74.145,96.0257,91.6745,85.9144,59.4057,99.6645,164.3965,148.3794,102.122,101.2168,107.7784,99.7027,90.7183,86.4919,80.6528,82.1545,71.117,78.2757,71.8835,50.842,47.559,46.7241,45.807,54.1872,49.3448,48.1284,54.7731,58.9139,48.648,55.5355,49.6523,46.3717,45.3988,44.3024,45.8399,50.2536,59.6117,61.5492,64.5328,64.8399,91.2571,97.8138,100.9221,103.4316,106.6977,111.1329,116.1732,113.4856,122.0539,120.5868,118.8217,119.253,125.8922,122.9242,107.9977,111.0826,115.1066,117.7212,119.0422,120.2604,101.3824,109.2767,95.7502,93.1471,88.764,96.6873,96.6291,92.725,84.4549,87.5363,83.5501,72.7623,63.4533,79.6373,77.5539,72.1169,80.2642,78.8103,72.8937,66.6468,58.189,
